"Sessione";"CodVia";"Area";"Via";"Civico";"Barrato";"Sezione";"Municipio"
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";1,00;"";299,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";1,00;"A";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";2,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";3,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";3,00;"A";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";5,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";7,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";10,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";12,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";14,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";16,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";22,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";24,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";25,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";28,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";29,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";30,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";30,00;"A";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";30,00;"B";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";33,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";35,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";38,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";39,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";40,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";41,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";42,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";43,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";44,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";44,00;"A";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";45,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";46,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";47,00;"";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";47,00;"A";301,00;6,00
"26/05/2019";5152,00;"VIA";"ARGELATI FILIPPO";48,00;"";301,00;6,00
"26/05/2019";7388,00;"VIA";"ARGENTA";6,00;"";1685,00;8,00
"26/05/2019";7388,00;"VIA";"ARGENTA";8,00;"";1685,00;8,00
"26/05/2019";2233,00;"PZA";"ARGENTINA";1,00;"";692,00;3,00
"26/05/2019";2233,00;"PZA";"ARGENTINA";3,00;"";692,00;3,00
"26/05/2019";2233,00;"PZA";"ARGENTINA";4,00;"";610,00;3,00
"26/05/2019";2233,00;"PZA";"ARGENTINA";5,00;"";692,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";1,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";2,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";3,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";4,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";5,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";6,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";7,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";8,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";9,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";10,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";11,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";12,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";14,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";20,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";24,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";26,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";28,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";30,00;"";862,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";32,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";34,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";35,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";36,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";38,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";39,00;"";855,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";40,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";42,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";48,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";51,00;"";1667,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";52,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";53,00;"";1667,00;3,00
"26/05/2019";3254,00;"VLE";"ARGONNE";54,00;"";856,00;4,00
"26/05/2019";3254,00;"VLE";"ARGONNE";56,00;"";856,00;4,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";1,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";2,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";3,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";4,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";5,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";7,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";8,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";10,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";11,00;"";264,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";12,00;"";263,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";14,00;"";263,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";14,00;"A";263,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";15,00;"";263,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";17,00;"";263,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";19,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";20,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";21,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";22,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";24,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";25,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";27,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";29,00;"";269,00;1,00
"26/05/2019";5092,00;"VIA";"ARIBERTO";31,00;"";269,00;1,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";1,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";2,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";3,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";4,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";6,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";7,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";8,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";9,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";10,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";12,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";14,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";15,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";15,00;"A";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";16,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";17,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";18,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";20,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";22,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";24,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";27,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";28,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";30,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";31,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";34,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";36,00;"";1660,00;2,00
"26/05/2019";2464,00;"VIA";"ARICI CESARE";38,00;"";1660,00;2,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";1,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";2,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";5,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";7,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";8,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";9,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";11,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";12,00;"";447,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";13,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";15,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";29,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";31,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";33,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";35,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";37,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";37,00;"A";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";39,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";41,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";55,00;"";490,00;8,00
"26/05/2019";7179,00;"VIA";"ARIMONDI GIUSEPPE";57,00;"";490,00;8,00
"26/05/2019";6835,00;"VIA";"ARIOLI VENEGONI";2,00;"";1100,00;7,00
"26/05/2019";6835,00;"VIA";"ARIOLI VENEGONI";9,00;"";1100,00;7,00
"26/05/2019";6835,00;"VIA";"ARIOLI VENEGONI";10,00;"";1100,00;7,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";1,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";1,00;"A";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";2,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";3,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";4,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";6,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";8,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";9,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";10,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";11,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";12,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";13,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";16,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";19,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";20,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";21,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";22,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";23,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";24,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";26,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";27,00;"";373,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";28,00;"";345,00;1,00
"26/05/2019";6184,00;"VIA";"ARIOSTO LODOVICO";29,00;"";373,00;1,00
